user_id,artist_id,time_period,timestamp,position
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,3HRRzIZNQFus3xlUx2xKy1,medium,1668438423.777431,7
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,2TcGJdSOiOvITBzhvfX8XB,medium,1668438423.777431,8
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,0OO1zgX3CUfJQwoOEBSKSp,medium,1668438423.777431,9
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,7CQwac16i1W5ej8YpuL3dv,medium,1668438423.777431,10
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,1zT9SWCzN45r7oVhy0VYLK,medium,1668438423.777431,11
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,2CIMQHirSU0MQqyYHq0eOx,medium,1668438423.777431,12
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,0LcJLqbBmaGUft1e9Mm8HV,medium,1668438423.777431,13
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,60d24wfXkVzDSfLS6hyCjZ,medium,1668438423.777431,14
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,4MgxKih2gf4BgMkPVOfvrn,medium,1668438423.777431,15
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,23fqKkggKUBHNkbKtXEls4,medium,1668438423.777431,16
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,1Cs0zKBU1kc0i8ypK3B9ai,medium,1668438423.777431,17
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,20gsENnposVs2I4rQ5kvrf,medium,1668438423.777431,18
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,4lu50np3LdTkRL09T7x8UP,medium,1668438423.777431,19
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,46rRHXeWejBCxgPv6Sdjcn,medium,1668438423.777431,20
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,3vcY5vaGqSQF6UA9N2iC4L,medium,1668438423.777431,21
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,2NjfBq1NflQcKSeiDooVjY,medium,1668438423.777431,22
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,7Gd2a8LhB6hvrgFjuZMw9U,medium,1668438423.777431,23
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,1ESzMPoE0K1NJ8xPecTuMP,medium,1668438423.777431,24
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,4x2Ejyd2OGXtZrPvAQWvYL,medium,1668438423.777431,25
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,02MmPm2lHcKJX690myksja,medium,1668438423.777431,26
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,0xAwkirC20AKSXMGx4WTXf,medium,1668438423.777431,27
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,1vCWHaC5f2uS3yhpwWbIA6,medium,1668438423.777431,28
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,3CPcfo6XhPWZLjJGuA7ceL,medium,1668438423.777431,29
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,6GCEsZ31bXy5aSlaWODuLE,medium,1668438423.777431,30
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,0VWvUvjaHaW1OeXtcVISu9,medium,1668438423.777431,31
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,4npEfmQ6YuiwW1GpUmaq3F,medium,1668438423.777431,32
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,7ciUlbAc461mRvHx3YmIYk,medium,1668438423.777431,33
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,041iTeoMIwXMlShuQPIVKo,medium,1668438423.777431,34
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,4HXMcKK5KjlXNODUYu6KaC,medium,1668438423.777431,35
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,6QOB2WcWBCY3NUbPckI1vS,medium,1668438423.777431,36
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,039P6YTBnURHU5w3LhVqdd,medium,1668438423.777431,37
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,4kYGAK2zu9EAomwj3hXkXy,medium,1668438423.777431,38
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,0Vyyyggh3HAUVLxcD4EKLC,medium,1668438423.777431,39
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,13FBdMZnPKuU6QYIgagrcS,medium,1668438423.777431,40
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,1Dt1UKLtrJIW1xxRBejjos,medium,1668438423.777431,41
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,2smq7swJRcn7neobinV4iU,medium,1668438423.777431,42
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,0B1zVeHDNmIi25Jgs67fAh,medium,1668438423.777431,43
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,2qcHi6YzCJYvbHIs0jvHGc,medium,1668438423.777431,44
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,3EDo5M4D2IAhisy3TDpkWg,medium,1668438423.777431,45
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,3XINWZaloea97SIRiyTJxX,medium,1668438423.777431,46
