user_id,genre,score,ts
e974cba2faff9330e385a7e3d952bc8c64518a73cfd18e79dc149051e879daa7,classical,0.0001631819476378,1667396991.4252193
e974cba2faff9330e385a7e3d952bc8c64518a73cfd18e79dc149051e879daa7,country,0.0010538855431628,1667396991.4252472
e974cba2faff9330e385a7e3d952bc8c64518a73cfd18e79dc149051e879daa7,electronic,0.0008284884718807,1667396991.4252734
e974cba2faff9330e385a7e3d952bc8c64518a73cfd18e79dc149051e879daa7,folk,0.0022065749291203,1667396991.425299
e974cba2faff9330e385a7e3d952bc8c64518a73cfd18e79dc149051e879daa7,jazz,0.000645350085445,1667396991.4253244
e974cba2faff9330e385a7e3d952bc8c64518a73cfd18e79dc149051e879daa7,latin,0.0017282190986158,1667396991.4253504
e974cba2faff9330e385a7e3d952bc8c64518a73cfd18e79dc149051e879daa7,new-age,0.0111730129858086,1667396991.4253747
e974cba2faff9330e385a7e3d952bc8c64518a73cfd18e79dc149051e879daa7,pop-rock,0.0041837054049924,1667396991.425398
e974cba2faff9330e385a7e3d952bc8c64518a73cfd18e79dc149051e879daa7,rap,0.001073800185593,1667396991.4254224
e974cba2faff9330e385a7e3d952bc8c64518a73cfd18e79dc149051e879daa7,reggae,0.0001517468636406,1667396991.4254465
e974cba2faff9330e385a7e3d952bc8c64518a73cfd18e79dc149051e879daa7,rnb,0.0015660542886056,1667396991.4254696
9fec2a16349e7b43e89f69d17c563b5a03773019f57de10aa6c362de26598b71,avant-garde,0.0018504824930308,1667484246.0021863
9fec2a16349e7b43e89f69d17c563b5a03773019f57de10aa6c362de26598b71,blues,0.0014590881651245,1667484246.0023017
9fec2a16349e7b43e89f69d17c563b5a03773019f57de10aa6c362de26598b71,classical,0.0003417350830176,1667484246.0023327
9fec2a16349e7b43e89f69d17c563b5a03773019f57de10aa6c362de26598b71,country,0.0016976675630437,1667484246.0023613
9fec2a16349e7b43e89f69d17c563b5a03773019f57de10aa6c362de26598b71,electronic,0.0036931169697829,1667484246.002387
9fec2a16349e7b43e89f69d17c563b5a03773019f57de10aa6c362de26598b71,folk,0.0035062322202634,1667484246.0024233
9fec2a16349e7b43e89f69d17c563b5a03773019f57de10aa6c362de26598b71,jazz,0.0009571540354293,1667484246.0024655
9fec2a16349e7b43e89f69d17c563b5a03773019f57de10aa6c362de26598b71,latin,0.0022439529018682,1667484246.0025058
9fec2a16349e7b43e89f69d17c563b5a03773019f57de10aa6c362de26598b71,new-age,0.0013184715663865,1667484246.0025437
9fec2a16349e7b43e89f69d17c563b5a03773019f57de10aa6c362de26598b71,pop-rock,0.0077912863303736,1667484246.0025804
9fec2a16349e7b43e89f69d17c563b5a03773019f57de10aa6c362de26598b71,rap,0.001709275029428,1667484246.002619
9fec2a16349e7b43e89f69d17c563b5a03773019f57de10aa6c362de26598b71,reggae,0.0004549721131697,1667484246.0026567
9fec2a16349e7b43e89f69d17c563b5a03773019f57de10aa6c362de26598b71,rnb,0.0025215173412443,1667484246.0026927
ad8a524f8b5e73c5603526c03fc108cf4c97080f5a4b7634056e9713b6ef769f,avant-garde,0.0012658222519608,1667486061.9821012
ad8a524f8b5e73c5603526c03fc108cf4c97080f5a4b7634056e9713b6ef769f,blues,0.000948050192082,1667486061.9822786
ad8a524f8b5e73c5603526c03fc108cf4c97080f5a4b7634056e9713b6ef769f,classical,0.0002584554566957,1667486061.982348
ad8a524f8b5e73c5603526c03fc108cf4c97080f5a4b7634056e9713b6ef769f,country,0.0010126544600017,1667486061.9824514
ad8a524f8b5e73c5603526c03fc108cf4c97080f5a4b7634056e9713b6ef769f,electronic,0.0023715084732916,1667486061.982514
ad8a524f8b5e73c5603526c03fc108cf4c97080f5a4b7634056e9713b6ef769f,folk,0.0020531723836661,1667486061.9825609
ad8a524f8b5e73c5603526c03fc108cf4c97080f5a4b7634056e9713b6ef769f,jazz,0.0008193575762227,1667486061.9826062
ad8a524f8b5e73c5603526c03fc108cf4c97080f5a4b7634056e9713b6ef769f,latin,0.0059548224966279,1667486061.9826548
ad8a524f8b5e73c5603526c03fc108cf4c97080f5a4b7634056e9713b6ef769f,new-age,0.0009129952662101,1667486061.9826992
ad8a524f8b5e73c5603526c03fc108cf4c97080f5a4b7634056e9713b6ef769f,pop-rock,0.0045367280172092,1667486061.9827433
ad8a524f8b5e73c5603526c03fc108cf4c97080f5a4b7634056e9713b6ef769f,rap,0.0051480469249301,1667486061.9827912
ad8a524f8b5e73c5603526c03fc108cf4c97080f5a4b7634056e9713b6ef769f,reggae,0.0004382988361088,1667486061.9828494
ad8a524f8b5e73c5603526c03fc108cf4c97080f5a4b7634056e9713b6ef769f,rnb,0.0039321145021364,1667486061.9828956
7f92924d9e2e65158d5bed40f24e9e54c01d4d68fbf1a5e8c4e942024209aeaf,avant-garde,0.0009734385280805,1667486265.4377885
7f92924d9e2e65158d5bed40f24e9e54c01d4d68fbf1a5e8c4e942024209aeaf,blues,0.0006950047175185,1667486265.4379203
7f92924d9e2e65158d5bed40f24e9e54c01d4d68fbf1a5e8c4e942024209aeaf,classical,0.0001933562835486,1667486265.437969
7f92924d9e2e65158d5bed40f24e9e54c01d4d68fbf1a5e8c4e942024209aeaf,country,0.000732771100262,1667486265.4380138
7f92924d9e2e65158d5bed40f24e9e54c01d4d68fbf1a5e8c4e942024209aeaf,electronic,0.0039355940564431,1667486265.4380572
7f92924d9e2e65158d5bed40f24e9e54c01d4d68fbf1a5e8c4e942024209aeaf,folk,0.0015819882418482,1667486265.438099
7f92924d9e2e65158d5bed40f24e9e54c01d4d68fbf1a5e8c4e942024209aeaf,jazz,0.0007535466344561,1667486265.4381416
7f92924d9e2e65158d5bed40f24e9e54c01d4d68fbf1a5e8c4e942024209aeaf,latin,0.0076702575211121,1667486265.4381847
7f92924d9e2e65158d5bed40f24e9e54c01d4d68fbf1a5e8c4e942024209aeaf,new-age,0.0007433053083268,1667486265.4382255
7f92924d9e2e65158d5bed40f24e9e54c01d4d68fbf1a5e8c4e942024209aeaf,pop-rock,0.0029642089305682,1667486265.438265
7f92924d9e2e65158d5bed40f24e9e54c01d4d68fbf1a5e8c4e942024209aeaf,rap,0.0035157590001831,1667486265.4383087
7f92924d9e2e65158d5bed40f24e9e54c01d4d68fbf1a5e8c4e942024209aeaf,reggae,0.0008519888201266,1667486265.4383488
7f92924d9e2e65158d5bed40f24e9e54c01d4d68fbf1a5e8c4e942024209aeaf,rnb,0.0032109056597707,1667486265.438388
5f9887b16e729ad26bad3c2b4ee9ef27dd1aa975cde4be4c82343dfc72f98027,avant-garde,0.0018411824455011,1667498394.832702
5f9887b16e729ad26bad3c2b4ee9ef27dd1aa975cde4be4c82343dfc72f98027,blues,0.001594976004852,1667498394.8327992
5f9887b16e729ad26bad3c2b4ee9ef27dd1aa975cde4be4c82343dfc72f98027,classical,0.0003465058202301,1667498394.8328304
5f9887b16e729ad26bad3c2b4ee9ef27dd1aa975cde4be4c82343dfc72f98027,country,0.0018988517654869,1667498394.8328583
5f9887b16e729ad26bad3c2b4ee9ef27dd1aa975cde4be4c82343dfc72f98027,electronic,0.0026722218322691,1667498394.8328848
5f9887b16e729ad26bad3c2b4ee9ef27dd1aa975cde4be4c82343dfc72f98027,folk,0.0040935710421949,1667498394.832909
5f9887b16e729ad26bad3c2b4ee9ef27dd1aa975cde4be4c82343dfc72f98027,jazz,0.0009537568273284,1667498394.832934
5f9887b16e729ad26bad3c2b4ee9ef27dd1aa975cde4be4c82343dfc72f98027,latin,0.0027352195406783,1667498394.8329594
5f9887b16e729ad26bad3c2b4ee9ef27dd1aa975cde4be4c82343dfc72f98027,new-age,0.0013785621389366,1667498394.8329847
5f9887b16e729ad26bad3c2b4ee9ef27dd1aa975cde4be4c82343dfc72f98027,pop-rock,0.0094402885359144,1667498394.833009
5f9887b16e729ad26bad3c2b4ee9ef27dd1aa975cde4be4c82343dfc72f98027,rap,0.0015679606735902,1667498394.8330357
5f9887b16e729ad26bad3c2b4ee9ef27dd1aa975cde4be4c82343dfc72f98027,reggae,0.0006680812081294,1667498394.8330595
5f9887b16e729ad26bad3c2b4ee9ef27dd1aa975cde4be4c82343dfc72f98027,rnb,0.0023638204992488,1667498394.833084
d8581c0b6444ce0db8aada1e44c7f812ff35bbc1eb90531d6989850befb652a5,avant-garde,0.0007216758133498,1667810419.6609244
d8581c0b6444ce0db8aada1e44c7f812ff35bbc1eb90531d6989850befb652a5,blues,0.000582204491432,1667810419.6610315
d8581c0b6444ce0db8aada1e44c7f812ff35bbc1eb90531d6989850befb652a5,classical,0.0001305881801797,1667810419.661064
d8581c0b6444ce0db8aada1e44c7f812ff35bbc1eb90531d6989850befb652a5,country,0.0006650570642531,1667810419.6610937
d8581c0b6444ce0db8aada1e44c7f812ff35bbc1eb90531d6989850befb652a5,electronic,0.0014546235328965,1667810419.6611197
d8581c0b6444ce0db8aada1e44c7f812ff35bbc1eb90531d6989850befb652a5,folk,0.0013506689108201,1667810419.6611457
d8581c0b6444ce0db8aada1e44c7f812ff35bbc1eb90531d6989850befb652a5,jazz,0.000990977862943,1667810419.6611712
d8581c0b6444ce0db8aada1e44c7f812ff35bbc1eb90531d6989850befb652a5,latin,0.0160568037356759,1667810419.6611974
d8581c0b6444ce0db8aada1e44c7f812ff35bbc1eb90531d6989850befb652a5,new-age,0.0007441642321439,1667810419.6612327
d8581c0b6444ce0db8aada1e44c7f812ff35bbc1eb90531d6989850befb652a5,pop-rock,0.0028409106564381,1667810419.661268
d8581c0b6444ce0db8aada1e44c7f812ff35bbc1eb90531d6989850befb652a5,rap,0.002041689522197,1667810419.6612968
d8581c0b6444ce0db8aada1e44c7f812ff35bbc1eb90531d6989850befb652a5,reggae,0.0003486735865786,1667810419.6613228
d8581c0b6444ce0db8aada1e44c7f812ff35bbc1eb90531d6989850befb652a5,rnb,0.0022570339145798,1667810419.6613462
021232e9130550d1df9cebb0b1691d55bd271a1ec04b1e7d4749e9e7ef5d6e19,avant-garde,0.0008661509935717,1667812782.0409117
021232e9130550d1df9cebb0b1691d55bd271a1ec04b1e7d4749e9e7ef5d6e19,blues,0.0006836032718758,1667812782.0410028
021232e9130550d1df9cebb0b1691d55bd271a1ec04b1e7d4749e9e7ef5d6e19,classical,0.0001689774580573,1667812782.0410345
021232e9130550d1df9cebb0b1691d55bd271a1ec04b1e7d4749e9e7ef5d6e19,country,0.0006723821223736,1667812782.0410638
021232e9130550d1df9cebb0b1691d55bd271a1ec04b1e7d4749e9e7ef5d6e19,electronic,0.0023285056254516,1667812782.0410905
021232e9130550d1df9cebb0b1691d55bd271a1ec04b1e7d4749e9e7ef5d6e19,folk,0.001289510898512,1667812782.0411153
021232e9130550d1df9cebb0b1691d55bd271a1ec04b1e7d4749e9e7ef5d6e19,jazz,0.0007055431260768,1667812782.0411396
021232e9130550d1df9cebb0b1691d55bd271a1ec04b1e7d4749e9e7ef5d6e19,latin,0.010516938363093,1667812782.041165
021232e9130550d1df9cebb0b1691d55bd271a1ec04b1e7d4749e9e7ef5d6e19,new-age,0.0006342237889415,1667812782.0411882
021232e9130550d1df9cebb0b1691d55bd271a1ec04b1e7d4749e9e7ef5d6e19,pop-rock,0.0025771294749265,1667812782.041212
021232e9130550d1df9cebb0b1691d55bd271a1ec04b1e7d4749e9e7ef5d6e19,rap,0.0044770894239274,1667812782.041236
021232e9130550d1df9cebb0b1691d55bd271a1ec04b1e7d4749e9e7ef5d6e19,reggae,0.0004355976969575,1667812782.041259
021232e9130550d1df9cebb0b1691d55bd271a1ec04b1e7d4749e9e7ef5d6e19,rnb,0.0041972928761127,1667812782.0412817
37bdc88983cb977b5730a3b21fbc46dd03800ec8008688b2ecf27bcb480b6c97,avant-garde,0.0005934723407858,1667852543.5790305
37bdc88983cb977b5730a3b21fbc46dd03800ec8008688b2ecf27bcb480b6c97,blues,0.0004817469004768,1667852543.5791392
37bdc88983cb977b5730a3b21fbc46dd03800ec8008688b2ecf27bcb480b6c97,classical,0.000129082793253,1667852543.5791695
37bdc88983cb977b5730a3b21fbc46dd03800ec8008688b2ecf27bcb480b6c97,country,0.0004792931513256,1667852543.5791972
37bdc88983cb977b5730a3b21fbc46dd03800ec8008688b2ecf27bcb480b6c97,electronic,0.0016409839482169,1667852543.5792215
37bdc88983cb977b5730a3b21fbc46dd03800ec8008688b2ecf27bcb480b6c97,folk,0.0009977559996907,1667852543.579246
37bdc88983cb977b5730a3b21fbc46dd03800ec8008688b2ecf27bcb480b6c97,jazz,0.0006221672808905,1667852543.57927
37bdc88983cb977b5730a3b21fbc46dd03800ec8008688b2ecf27bcb480b6c97,latin,0.017951929180644,1667852543.5792947
37bdc88983cb977b5730a3b21fbc46dd03800ec8008688b2ecf27bcb480b6c97,new-age,0.0006799447975307,1667852543.5793183
37bdc88983cb977b5730a3b21fbc46dd03800ec8008688b2ecf27bcb480b6c97,pop-rock,0.002139782289701,1667852543.5793407
37bdc88983cb977b5730a3b21fbc46dd03800ec8008688b2ecf27bcb480b6c97,rap,0.0018281660992088,1667852543.579366
37bdc88983cb977b5730a3b21fbc46dd03800ec8008688b2ecf27bcb480b6c97,reggae,0.0003529988622836,1667852543.579389
37bdc88983cb977b5730a3b21fbc46dd03800ec8008688b2ecf27bcb480b6c97,rnb,0.0018343037222911,1667852543.5794127
f6c551606140a1e0216eb1e63d631817555eeabec5e35c0f819be3010b782a22,avant-garde,0.0014662207858304,1667933755.9187994
f6c551606140a1e0216eb1e63d631817555eeabec5e35c0f819be3010b782a22,blues,0.0012591827429484,1667933755.9189048
f6c551606140a1e0216eb1e63d631817555eeabec5e35c0f819be3010b782a22,classical,0.0002335783873455,1667933755.9189334
f6c551606140a1e0216eb1e63d631817555eeabec5e35c0f819be3010b782a22,country,0.0011450550060715,1667933755.9189582
f6c551606140a1e0216eb1e63d631817555eeabec5e35c0f819be3010b782a22,electronic,0.0019135629182232,1667933755.9189804
f6c551606140a1e0216eb1e63d631817555eeabec5e35c0f819be3010b782a22,folk,0.0024186453301038,1667933755.919002
f6c551606140a1e0216eb1e63d631817555eeabec5e35c0f819be3010b782a22,jazz,0.0009499863950539,1667933755.919023
f6c551606140a1e0216eb1e63d631817555eeabec5e35c0f819be3010b782a22,latin,0.0020598108827674,1667933755.919046
f6c551606140a1e0216eb1e63d631817555eeabec5e35c0f819be3010b782a22,new-age,0.0010379064954988,1667933755.919068
f6c551606140a1e0216eb1e63d631817555eeabec5e35c0f819be3010b782a22,pop-rock,0.0055846535861827,1667933755.9190888
f6c551606140a1e0216eb1e63d631817555eeabec5e35c0f819be3010b782a22,rap,0.0106226821742941,1667933755.9191103
f6c551606140a1e0216eb1e63d631817555eeabec5e35c0f819be3010b782a22,reggae,0.0004581696385579,1667933755.9191325
f6c551606140a1e0216eb1e63d631817555eeabec5e35c0f819be3010b782a22,rnb,0.003496539439874,1667933755.919153
68967aea50c1f43a44854744204b4d3961360f6ae749735d7350f71d3db46210,avant-garde,0.0018149509471866,1667934319.06389
68967aea50c1f43a44854744204b4d3961360f6ae749735d7350f71d3db46210,blues,0.0013686309033273,1667934319.0640345
68967aea50c1f43a44854744204b4d3961360f6ae749735d7350f71d3db46210,classical,0.0002902161610571,1667934319.0640805
68967aea50c1f43a44854744204b4d3961360f6ae749735d7350f71d3db46210,country,0.0012192443584604,1667934319.0641243
68967aea50c1f43a44854744204b4d3961360f6ae749735d7350f71d3db46210,electronic,0.0022635468463427,1667934319.0641613
68967aea50c1f43a44854744204b4d3961360f6ae749735d7350f71d3db46210,folk,0.0025917621960733,1667934319.064197
68967aea50c1f43a44854744204b4d3961360f6ae749735d7350f71d3db46210,jazz,0.0009585521575279,1667934319.0642326
68967aea50c1f43a44854744204b4d3961360f6ae749735d7350f71d3db46210,latin,0.0018094907305894,1667934319.0642688
68967aea50c1f43a44854744204b4d3961360f6ae749735d7350f71d3db46210,new-age,0.0012304491983664,1667934319.064307
68967aea50c1f43a44854744204b4d3961360f6ae749735d7350f71d3db46210,pop-rock,0.0069111252915183,1667934319.064352
68967aea50c1f43a44854744204b4d3961360f6ae749735d7350f71d3db46210,rap,0.0096548405584913,1667934319.0643864
68967aea50c1f43a44854744204b4d3961360f6ae749735d7350f71d3db46210,reggae,0.0004097652080131,1667934319.064421
68967aea50c1f43a44854744204b4d3961360f6ae749735d7350f71d3db46210,rnb,0.0032082901603,1667934319.0644548
03012804e855e985ad7e4d7d03eef3e3625afebc2a4b6bfe7c8460b3b3e608b5,avant-garde,0.00245108742014,1667935217.2947595
03012804e855e985ad7e4d7d03eef3e3625afebc2a4b6bfe7c8460b3b3e608b5,blues,0.0017633458722078,1667935217.2948613
03012804e855e985ad7e4d7d03eef3e3625afebc2a4b6bfe7c8460b3b3e608b5,classical,0.0004867929754068,1667935217.2948916
03012804e855e985ad7e4d7d03eef3e3625afebc2a4b6bfe7c8460b3b3e608b5,country,0.0017335365344996,1667935217.2949378
03012804e855e985ad7e4d7d03eef3e3625afebc2a4b6bfe7c8460b3b3e608b5,electronic,0.0011118397195149,1667935217.2949626
03012804e855e985ad7e4d7d03eef3e3625afebc2a4b6bfe7c8460b3b3e608b5,folk,0.0037425787818481,1667935217.2949867
03012804e855e985ad7e4d7d03eef3e3625afebc2a4b6bfe7c8460b3b3e608b5,jazz,0.0011659152529477,1667935217.2950106
03012804e855e985ad7e4d7d03eef3e3625afebc2a4b6bfe7c8460b3b3e608b5,latin,0.0008910669142659,1667935217.295036
03012804e855e985ad7e4d7d03eef3e3625afebc2a4b6bfe7c8460b3b3e608b5,new-age,0.0015718981350465,1667935217.2950602
03012804e855e985ad7e4d7d03eef3e3625afebc2a4b6bfe7c8460b3b3e608b5,pop-rock,0.0111302916743112,1667935217.295082
03012804e855e985ad7e4d7d03eef3e3625afebc2a4b6bfe7c8460b3b3e608b5,rap,0.0007000357492608,1667935217.2951076
03012804e855e985ad7e4d7d03eef3e3625afebc2a4b6bfe7c8460b3b3e608b5,reggae,0.0009083723069471,1667935217.295131
03012804e855e985ad7e4d7d03eef3e3625afebc2a4b6bfe7c8460b3b3e608b5,rnb,0.0016800025611395,1667935217.2951534
437748f030622a20c00beca48f3b9e4192cf918fa8d27737274ef3d15c19689e,avant-garde,0.0026572299093233,1667939168.4479544
437748f030622a20c00beca48f3b9e4192cf918fa8d27737274ef3d15c19689e,blues,0.0029847629190516,1667939168.4480698
437748f030622a20c00beca48f3b9e4192cf918fa8d27737274ef3d15c19689e,classical,0.0005418471011248,1667939168.4480994
437748f030622a20c00beca48f3b9e4192cf918fa8d27737274ef3d15c19689e,country,0.0018842712564951,1667939168.4481275
437748f030622a20c00beca48f3b9e4192cf918fa8d27737274ef3d15c19689e,electronic,0.0037109540529813,1667939168.4481535
437748f030622a20c00beca48f3b9e4192cf918fa8d27737274ef3d15c19689e,folk,0.0042018770444129,1667939168.4481766
437748f030622a20c00beca48f3b9e4192cf918fa8d27737274ef3d15c19689e,jazz,0.002690076030998,1667939168.4482
437748f030622a20c00beca48f3b9e4192cf918fa8d27737274ef3d15c19689e,latin,0.0006940330293717,1667939168.4482248
437748f030622a20c00beca48f3b9e4192cf918fa8d27737274ef3d15c19689e,new-age,0.0019180702322684,1667939168.448247
437748f030622a20c00beca48f3b9e4192cf918fa8d27737274ef3d15c19689e,pop-rock,0.0086196586131799,1667939168.4482677
437748f030622a20c00beca48f3b9e4192cf918fa8d27737274ef3d15c19689e,rap,0.0011928452927081,1667939168.4482918
437748f030622a20c00beca48f3b9e4192cf918fa8d27737274ef3d15c19689e,reggae,0.0006169140221485,1667939168.4483144
437748f030622a20c00beca48f3b9e4192cf918fa8d27737274ef3d15c19689e,rnb,0.0032924511755345,1667939168.448336
68eafc018c4d94711f051a4f6279a5b35943a0b554c50f95e7c28d29fe63a52b,avant-garde,0.0018233057962967,1667939685.8637433
68eafc018c4d94711f051a4f6279a5b35943a0b554c50f95e7c28d29fe63a52b,blues,0.0009976768933441,1667939685.8638573
68eafc018c4d94711f051a4f6279a5b35943a0b554c50f95e7c28d29fe63a52b,classical,0.000214190724248,1667939685.863903
68eafc018c4d94711f051a4f6279a5b35943a0b554c50f95e7c28d29fe63a52b,country,0.0011684100700607,1667939685.8639452
68eafc018c4d94711f051a4f6279a5b35943a0b554c50f95e7c28d29fe63a52b,electronic,0.0010378667863101,1667939685.8639846
68eafc018c4d94711f051a4f6279a5b35943a0b554c50f95e7c28d29fe63a52b,folk,0.0024946916814182,1667939685.8640494
68eafc018c4d94711f051a4f6279a5b35943a0b554c50f95e7c28d29fe63a52b,jazz,0.0007119470575455,1667939685.8640902
68eafc018c4d94711f051a4f6279a5b35943a0b554c50f95e7c28d29fe63a52b,latin,0.0010143011405046,1667939685.864132
68eafc018c4d94711f051a4f6279a5b35943a0b554c50f95e7c28d29fe63a52b,new-age,0.0013232182481098,1667939685.8641725
